Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:55,03:50,19 Seats available,06h 55m,INR 780,"4.2
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),17:00,01:00,26 Seats available,08h 00m,INR 1000,"3.2
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVP Travels,A/C Seater / Sleeper (2+1),21:50,04:20,20 Seats available,06h 30m,INR 680,"3.6
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Eswar Travels,Non A/C Seater / Sleeper (2+1),22:20,04:35,4 Seats available,06h 15m,INR 650,"4.0
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Shivanjaneya Travels,A/C Seater / Sleeper (2+1),22:57,04:30,22 Seats available,05h 33m,626,"4.0
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),22:20,04:35,26 Seats available,06h 15m,INR 800,"2.3
26",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Komali Travels,A/C Seater / Sleeper (2+1),22:10,04:00,27 Seats available,05h 50m,INR 670,"3.4
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50,02:15,25 Seats available,08h 25m,INR 600,"3.0
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),19:46,02:52,8 Seats available,07h 06m,INR 610,"3.6
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:05,01:50,44 Seats available,07h 45m,INR 780,"3.6
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,02:05,19 Seats available,07h 05m,INR 780,"2.9
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:42,03:30,23 Seats available,06h 48m,INR 670,"2.8
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Surendra Buses,A/C Sleeper (2+1),22:00,04:30,27 Seats available,06h 30m,800,"2.7
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),21:40,04:45,22 Seats available,07h 05m,INR 702,"2.1
21",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:15,04:00,22 Seats available,06h 45m,INR 780,"2.7
11",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30,04:30,27 Seats available,05h 00m,INR 780,"2.7
9",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),23:05,05:00,14 Seats available,05h 55m,INR 790,"2.3
18",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KVR Tours and Travels,A/C Sleeper (2+1),20:30,02:05,18 Seats available,05h 35m,INR 1110,"3.1
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:10,03:05,26 Seats available,04h 55m,855,"3.0
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35,04:30,20 Seats available,05h 55m,INR 780,"2.3
12",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
CVR Express,Non A/C Seater / Sleeper (2+1),21:40,04:00,19 Seats available,06h 20m,INR 610,"2.7
12",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:17,03:30,34 Seats available,05h 13m,INR 699,"2.4
12",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SAMANVI CITICONNECT,A/C Sleeper (2+1),21:54,04:20,15 Seats available,06h 26m,INR 1099,"2.9
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),23:05,04:27,14 Seats available,05h 22m,INR 650,"2.5
12",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Sleeper (2+1),19:30,02:00,19 Seats available,06h 30m,INR 700,"2.2
20",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:00,04:00,24 Seats available,06h 00m,INR 610,"2.5
11",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45,04:40,25 Seats available,05h 55m,INR 499,"3.1
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Jagan Travels,Non A/C Seater / Sleeper (2+1),14:00,22:05,23 Seats available,08h 05m,INR 480,"2.5
10",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13,04:00,16 Seats available,05h 47m,INR 780,"2.6
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45,03:30,39 Seats available,07h 45m,INR 600,"1.9
8",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),15:25,23:45,14 Seats available,08h 20m,INR 690,"1.4
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:50,02:40,16 Seats available,07h 50m,INR 670,"2.6
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,21:55,05:00,14 Seats available,07h 05m,741,"2.8
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),23:05,04:55,12 Seats available,05h 50m,INR 790,"1.5
16",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Morning Star Travels,A/C Sleeper (2+1),22:20,03:30,23 Seats available,05h 10m,INR 990,"2.7
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LIMOLINER,A/C Sleeper (2+1),18:30,02:10,10 Seats available,07h 40m,INR 1089,"2.8
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),14:50,21:00,26 Seats available,06h 10m,INR 780,"1.6
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35,02:10,13 Seats available,07h 35m,INR 670,"2.1
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:40,04:30,40 Seats available,05h 50m,INR 5000,"1.2
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,03:30,19 Seats available,06h 30m,INR 880,"1.0
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mozo travels,A/C Sleeper (2+1),21:35,04:50,14 Seats available,07h 15m,INR 1000,"2.8
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),19:25,02:20,16 Seats available,06h 55m,INR 699,"2.5
6",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:10,12 Seats available,06h 10m,INR 680,"2.5
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mozo travels,A/C Seater / Sleeper (2+1),20:50,04:10,16 Seats available,07h 20m,INR 750,"1.7
5",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Navayuga Travels,NON AC Seater / Sleeper 2+1,19:56,04:30,31 Seats available,08h 34m,INR 780,"2.7
4",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,01:50,32 Seats available,06h 40m,INR 1080,5.0,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:30,04:15,20 Seats available,06h 45m,INR 840,4.8,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:02,01:00,27 Seats available,07h 58m,INR 1470,5.0,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),14:20,21:50,16 Seats available,07h 30m,852,4.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),19:50,03:30,18 Seats available,07h 40m,785,4.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Express Line,VE A/C Seater / Sleeper (2+1),15:55,21:05,22 Seats available,05h 10m,INR 749,4.5,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
GMC Travels,A/C Seater / Sleeper (2+1),22:00,03:30,25 Seats available,05h 30m,INR 780,4.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Neelachal Travels,A/C Seater / Sleeper (2+1),15:00,22:45,3 Seats available,07h 45m,INR 800,4.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:10,04:40,23 Seats available,06h 30m,INR 610,4.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SREE CHAKRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,04:00,20 Seats available,05h 30m,INR 670,4.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
GMC Travels,A/C Seater / Sleeper (2+1),15:55,23:45,17 Seats available,07h 50m,INR 700,4.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),19:45,03:00,31 Seats available,07h 15m,INR 780,4.2,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,04:40,36 Seats available,08h 00m,INR 780,4.2,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Svkdt travels,A/C Sleeper (2+1),17:05,02:05,27 Seats available,09h 00m,INR 1089,4.2,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,03:00,17 Seats available,06h 20m,INR 780,4.2,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Jayanthi Travels,A/C Sleeper (2+1),21:10,03:30,29 Seats available,06h 20m,INR 1220,4.2,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:00,23:15,8 Seats available,06h 15m,INR 999,4.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:10,02:25,9 Seats available,07h 15m,INR 670,4.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri KVR Travels,A/C Seater / Sleeper (2+1),18:30,00:40,25 Seats available,06h 10m,INR 741,4.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sree Gowtham Travels,A/C Sleeper (2+1),22:00,05:15,21 Seats available,07h 15m,INR 900,4.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Go Bus Travels,Non A/C Seater / Sleeper (2+1),22:47,04:15,4 Seats available,05h 28m,760,"4.0
47",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Shree Manikanta Travels,A/C Sleeper (2+1),15:15,23:40,22 Seats available,08h 25m,INR 849,4.0,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Padma Travels,Non A/C Seater / Sleeper (2+1),21:30,04:00,18 Seats available,06h 30m,INR 720,4.0,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),21:55,04:15,11 Seats available,06h 20m,INR 780,4.0,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,A/C Sleeper (2+1),22:00,02:30,26 Seats available,04h 30m,INR 1450,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
LVR Travels,Non A/C Seater / Sleeper (2+1),20:20,05:05,3 Seats available,08h 45m,INR 589,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
VAHINI Travels,Non A/C Seater / Sleeper (2+1),22:37,04:45,25 Seats available,06h 08m,INR 670,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Kaveri Travels,A/C Seater / Sleeper (2+1),21:36,02:30,19 Seats available,04h 54m,INR 840,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,A/C Seater / Sleeper (2+1),17:30,23:55,37 Seats available,06h 25m,INR 800,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,04:15,21 Seats available,06h 30m,702,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),20:34,03:45,22 Seats available,07h 11m,INR 720,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),22:30,03:55,31 Seats available,05h 25m,INR 699,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:50,02:00,27 Seats available,06h 10m,INR 670,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:35,04:30,18 Seats available,05h 55m,INR 670,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:55,02:00,28 Seats available,06h 05m,INR 670,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Mayuri Travels,Non A/C Seater / Sleeper (2+1),14:40,20:45,13 Seats available,06h 05m,INR 800,3.9,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Navayuga Travels,NON AC Seater / Sleeper 2+1,13:25,21:10,24 Seats available,07h 45m,INR 400,3.8,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),23:00,04:50,6 Seats available,05h 50m,INR 680,"3.6
55",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Yolo Bus,A/C Seater / Sleeper (2+1),22:59,05:19,32 Seats available,06h 20m,INR 860,"4.4
23",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),20:30,23:45,42 Seats available,03h 15m,INR 3999,3.7,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
V Kaveri Travels,A/C Sleeper (2+1),22:20,04:30,21 Seats available,06h 10m,INR 900,3.7,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
CVR Travels,Non A/C Seater / Sleeper (2+1),22:15,04:17,24 Seats available,06h 02m,INR 670,3.7,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,9 Seats available,06h 40m,637,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,04:30,28 Seats available,05h 55m,INR 780,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ramana Tours And Travels,A/C Sleeper (2+1),18:00,01:05,14 Seats available,07h 05m,903,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),22:35,04:00,35 Seats available,05h 25m,INR 670,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),22:18,04:10,19 Seats available,05h 52m,741,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DMR Travels,A/C Sleeper (2+1),21:16,03:30,28 Seats available,06h 14m,INR 1000,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),22:30,04:30,21 Seats available,06h 00m,INR 670,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:12,04:00,17 Seats available,05h 48m,637,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DMR Travels,Non A/C Seater / Sleeper (2+1),21:20,04:30,31 Seats available,07h 10m,INR 780,3.6,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SVR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:00,23:50,31 Seats available,06h 50m,INR 800,"3.4
42",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Srivastav Travels,A/C Sleeper (2+1),21:35,04:30,30 Seats available,06h 55m,INR 669,"4.5
13",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:20,23:00,31 Seats available,06h 40m,INR 699,3.4,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Prasanna Travels,A/C Seater / Sleeper (2+1),23:40,05:35,28 Seats available,05h 55m,INR 650,"3.2
44",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Krk Travels,Non A/C Seater / Sleeper (2+1),14:55,23:00,7 Seats available,08h 05m,INR 1099,3.4,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:45,23:59,22 Seats available,07h 14m,INR 799,3.4,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:20,22:00,26 Seats available,07h 40m,INR 749,3.4,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35,04:20,24 Seats available,05h 45m,INR 555,3.4,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Bharat Benz A/C Sleeper (2+1),00:23,05:30,15 Seats available,05h 07m,INR 509,"4.1
16",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),22:35,04:15,35 Seats available,05h 40m,INR 700,3.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,03:15,23 Seats available,04h 45m,INR 780,3.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,05:07,17 Seats available,06h 52m,INR 670,"3.7
22",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
DSM TRAVELS,A/C Seater / Sleeper (2+1),21:40,04:10,29 Seats available,06h 30m,618,3.3,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:10,05:45,32 Seats available,06h 35m,INR 1599,"3.1
39",Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Apple Travels,Non A/C Seater / Sleeper (2+1),22:18,03:30,25 Seats available,05h 12m,INR 670,3.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),14:55,23:20,33 Seats available,08h 25m,INR 500,3.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
Orange Tours And Travels,A/C Seater / Sleeper (2+1),16:10,00:30,34 Seats available,08h 20m,INR 800,3.1,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada
